"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-09-08 00:00:00",1,285.7,9.999e+20,9.999e+20,9.999e+20,87.8,-0.14999999,-0.42999998,0.00826,96451.836,9.999e+20
"2020-09-08 06:00:00",1,283.9,317,0,0,88.700005,0.97999996,0.11,0.0074,96548.29,1
"2020-09-08 12:00:00",1,288,308,11,0,80.200005,-1.12,-0.44,0.00875,96666.5,0
"2020-09-08 18:00:00",1,301.5,330,647,0,32,0.21,-2.96,0.00803,96727.336,0
"2020-09-09 00:00:00",1,294.7,364,442,0,81.4,0.19,-2.18,0.01358,96673.86,1
"2020-09-09 06:00:00",1,292.5,393,0,1.1e-05,99.1,-1.17,-1.15,0.0144,96863.71,85
"2020-09-09 12:00:00",1,292.1,391,6,1.3e-05,97,-1.73,-1.0699999,0.0137,96978.48,74
"2020-09-09 18:00:00",1,301.6,380,588,1e-06,49.600002,-0.90999997,-3.6899998,0.012519999,96948.65,31
"2020-09-10 00:00:00",1,294.80002,392,403,2e-06,81,-0.29,-1.9799999,0.0135699995,96984.75,32
"2020-09-10 06:00:00",1,291.1,366,0,0,98.700005,-1.68,-0.19,0.01308,97090.93,26
"2020-09-10 12:00:00",1,291.30002,367,9,0,94.200005,-1.63,0.51,0.01261,97093.81,29
"2020-09-10 18:00:00",1,301.2,387,537,1e-06,53.8,-1.25,-2.47,0.01322,96971.94,16
"2020-09-11 00:00:00",1,295.4,406,301,3.7e-05,85.5,-0.02,-1.88,0.014839999,96880.52,29
"2020-09-11 06:00:00",1,292.7,374,0,4.9e-05,98.4,-1.56,-0.31,0.01444,96851.38,0
"2020-09-11 12:00:00",1,292.30002,367,8,0,98.6,-1.79,-0.099999994,0.01413,96888.73,2
"2020-09-11 18:00:00",1,300.2,384,543,7.1e-05,63.9,-1.27,-2.9199998,0.01488,96791.74,19
"2020-09-12 00:00:00",1,294.2,396,364,0.00011,91.8,0.26,-2.74,0.01485,96710.52,19
"2020-09-12 06:00:00",1,292.6,392,0,5.3e-05,98.1,-0.66999996,-2.3799999,0.0143099995,96727.625,58
"2020-09-12 12:00:00",1,292,407,0,0.000135,98.1,-0.59,-2.5,0.01383,96806.914,99
"2020-09-12 18:00:00",1,292.2,404,26,0.000253,97.700005,-1.02,-2.59,0.01395,96847.016,99
"2020-09-13 00:00:00",1,291.7,404,13,0.000149,98.8,-0.65999997,-2.4299998,0.013619999,96788.27,98
"2020-09-13 06:00:00",1,291,403,0,0.000106,98.3,0.29999998,-2.3799999,0.01301,96734.586,98
"2020-09-13 12:00:00",1,290,398,0,0.000165,98.700005,-0.26999998,-1.81,0.01227,96780.945,99
"2020-09-13 18:00:00",1,292.7,398,103,5.3e-05,95.8,0.049999997,-0.62,0.01407,96692.74,97
"2020-09-14 00:00:00",1,290.80002,397,96,1e-05,98.1,0.91999996,-0.41,0.01284,96607.414,76
"2020-09-14 06:00:00",1,291.2,377,0,5.5e-05,98,0.39,0.98999995,0.01316,96635.08,62
"2020-09-14 12:00:00",1,292.7,397,2,0.000166,97,-0.11,1.09,0.01426,96682.68,89
"2020-09-14 18:00:00",1,295.2,399,92,0.000295,96.5,-0.38,0.26999998,0.01656,96717.85,97
"2020-09-15 00:00:00",1,293.5,390,245,0.000283,97.6,-0.55,-1.52,0.015129999,96693.68,40
"2020-09-15 06:00:00",1,292.1,375,0,0.000299,99.5,-1.25,-1.36,0.01407,96822.195,22
"2020-09-15 12:00:00",1,291.1,402,2,8.6e-05,98.5,-0.9,-1.8199999,0.01306,96954.8,93
"2020-09-15 18:00:00",1,296,399,189,2.4e-05,71,-0.68,-1.35,0.012759999,96917.91,85
"2020-09-16 00:00:00",1,293.1,392,283,3e-06,82,0.11,-1.88,0.012399999,96772.73,54
"2020-09-16 06:00:00",1,289.5,352,0,2e-06,98.5,-0.42999998,-1.26,0.01181,96994.984,35
"2020-09-16 12:00:00",1,289.9,387,2,2e-05,97.6,-0.7,-1.3199999,0.012019999,96988.516,95
"2020-09-16 18:00:00",1,293.80002,391,192,1.4e-05,74.700005,0.26,-1.4599999,0.01172,96908.3,99
"2020-09-17 00:00:00",1,290,381,173,1e-06,92,0.64,-1.09,0.01138,96754.32,96
"2020-09-17 06:00:00",1,284.80002,342,0,0,98.3,0.37,-0.51,0.00871,96716.56,63
"2020-09-17 12:00:00",1,288.9,359,4,5e-06,96.3,0.01,-0.75,0.01115,96698.88,56
"2020-09-17 18:00:00",1,298.9,378,423,3e-06,56.600002,1.15,-0.44,0.012089999,96609.016,55
"2020-09-18 00:00:00",1,291.7,379,335,0,90.200005,1.42,-0.26999998,0.01248,96459.93,20
"2020-09-18 06:00:00",1,287.30002,347,0,0,95.700005,0.93,0.12,0.010009999,96452.96,1
"2020-09-18 12:00:00",1,289.5,341,7,0,97.8,0.58,1.1899999,0.01175,96402.336,1
"2020-09-18 18:00:00",1,301.2,380,498,9e-06,53,-0.07,1.74,0.0131,96249.29,24
"2020-09-19 00:00:00",1,294.4,388,346,2.1e-05,82.9,-0.58,1.8499999,0.013619999,96133.875,14
"2020-09-19 06:00:00",1,290.4,353,0,8e-06,97.1,-0.98999995,1.5699999,0.01244,96238.06,3
"2020-09-19 12:00:00",1,289.7,342,6,0,97.200005,-1.38,0.83,0.01189,96455.14,35
"2020-09-19 18:00:00",1,297.1,359,489,4e-06,57.4,-0.32,-1.8499999,0.01093,96619.3,22
"2020-09-20 00:00:00",1,290.9,361,317,0,75,1.11,-1.8,0.009819999,96687.46,21
"2020-09-20 06:00:00",1,285.9,350,0,6e-06,89.3,0.76,-0.98999995,0.00847,96869.664,44
"2020-09-20 12:00:00",1,284.5,313,6,0,89.6,0.35,-0.14999999,0.00776,96832.31,17
"2020-09-20 18:00:00",1,298,328,591,0,47.3,2.02,0.44,0.00968,96493.1,2
"2020-09-21 00:00:00",1,293.4,375,334,0,71.1,1.8299999,-0.45,0.011039999,96277.62,33
"2020-09-21 06:00:00",1,288.5,367,0,0,92.700005,1.3399999,0.89,0.010489999,96200.65,46
"2020-09-21 12:00:00",1,289.2,339,6,0,95.3,-0.93,0.89,0.01134,96078.33,3
"2020-09-21 18:00:00",1,297.7,366,551,8.6e-05,73.4,1.1899999,-0.76,0.01471,95856.91,10
"2020-09-22 00:00:00",1,292.1,383,320,0.000335,94,0.82,-1.0799999,0.01346,95665.03,40
"2020-09-22 06:00:00",1,290.1,382,0,0.000561,98.9,0.90999997,-1.5,0.01248,95544.11,84
"2020-09-22 12:00:00",1,289.2,386,1,0.000214,98.8,1.13,-1.13,0.01181,95360.42,95
"2020-09-22 18:00:00",1,293.4,387,183,0.000221,92.4,0.71999997,-0.44,0.01442,95164.12,84
"2020-09-23 00:00:00",1,289.30002,362,242,0.000196,95.1,-1.52,1.81,0.011469999,95143.96,34
"2020-09-23 06:00:00",1,285,324,0,1e-06,87.1,-2.3,3.21,0.0079,95219.99,33
"2020-09-23 12:00:00",1,284.2,287,6,0,83.8,-1.13,2.61,0.00722,95422.15,9
"2020-09-23 18:00:00",1,289.6,310,520,0,55.100002,-4.14,5.31,0.00671,95675.516,21
"2020-09-24 00:00:00",1,287.7,314,328,0,67.5,-3.56,4.5499997,0.0072899996,95889.305,17
"2020-09-08 00:00:00",2,284.9,9.999e+20,9.999e+20,9.999e+20,87.200005,-0.25,-0.26,0.0077899997,96498.5,9.999e+20
"2020-09-08 06:00:00",2,283.4,311,0,0,87.6,0.97999996,0.53999996,0.0070599997,96550.37,3
"2020-09-08 12:00:00",2,287.5,302,11,0,76.9,-1.12,-0.24,0.00814,96661.1,0
"2020-09-08 18:00:00",2,301.1,323,651,0,28.6,0.25,-2.47,0.00702,96708.57,0
"2020-09-09 00:00:00",2,294.1,356,445,0,77.200005,-0.14,-2.1699998,0.012379999,96643.31,0
"2020-09-09 06:00:00",2,292.6,389,0,1e-05,98.5,-1.16,-1.1999999,0.01442,96843.805,85
"2020-09-09 12:00:00",2,291.5,384,7,7e-06,97.200005,-1.75,-0.7,0.01323,96957.89,71
"2020-09-09 18:00:00",2,297.6,394,403,9e-06,69.1,-0.52,-2.96,0.0136899995,96972.586,73
"2020-09-10 00:00:00",2,293.9,405,183,0.000115,95.200005,-0.66999996,-1.66,0.01505,96919.74,68
"2020-09-10 06:00:00",2,292.7,376,0,0.000289,99.1,-1.53,-0.61,0.01457,96999.18,45
"2020-09-10 12:00:00",2,291.9,387,8,6e-06,99.1,-1.6999999,0.31,0.013839999,96982.99,58
"2020-09-10 18:00:00",2,301.6,380,581,1e-06,52,-2.1299999,-2.1699998,0.013119999,96862.516,15
"2020-09-11 00:00:00",2,295.4,393,405,4e-06,81.1,-0.57,-1.7099999,0.014099999,96767.4,7
"2020-09-11 06:00:00",2,291.5,372,0,0,97.5,-1.4499999,-0.01,0.0133299995,96774.19,13
"2020-09-11 12:00:00",2,291.5,351,9,0,96.700005,-1.78,0.48999998,0.01321,96813.68,1
