"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-09-04 12:00:00",1,294.6,9.999e+20,9.999e+20,9.999e+20,86.5,-0.94,1.9599999,0.014359999,96415.42,9.999e+20
"2020-09-04 18:00:00",1,304,369,640,0,44.100002,-1.73,2.03,0.01282,96356.24,2
"2020-09-05 00:00:00",1,294.6,394,430,8.7e-05,90.9,-2.7,1.17,0.01507,96458.414,10
"2020-09-05 06:00:00",1,290.4,358,0,3e-06,93,-2.1,1.67,0.01184,96790.64,16
"2020-09-05 12:00:00",1,286.6,310,11,0,86.3,-1.9399999,1.56,0.00859,97044.766,0
"2020-09-05 18:00:00",1,299.7,318,655,0,29.5,-1.6899999,-1.1,0.00665,97017.74,29
"2020-09-06 00:00:00",1,289.4,335,456,0,65.9,-0.52,-1.3199999,0.0078799995,96969.85,27
"2020-09-06 06:00:00",1,283.2,312,0,0,91.700005,-0.65,0.01,0.00727,97112.1,0
"2020-09-06 12:00:00",1,288.4,304,11,0,84.9,-0.79999995,0.31,0.00944,97088.5,0
"2020-09-06 18:00:00",1,300.30002,330,652,0,31.800001,1.13,-2.6599998,0.0074099996,96917.33,0
"2020-09-07 00:00:00",1,291.6,342,456,0,62.3,1.4599999,-1.52,0.00856,96813.875,2
"2020-09-07 06:00:00",1,285.6,320,0,0,88.1,1.28,0.74,0.00821,96738.25,44
"2020-09-07 12:00:00",1,288.5,312,10,0,82,-0.35999998,0.89,0.00924,96681.13,30
"2020-09-07 18:00:00",1,301.9,338,641,0,31,1.5699999,-1.1899999,0.007999999,96554.56,18
"2020-09-08 00:00:00",1,292.7,353,447,0,60.600002,1.7199999,-1.24,0.00897,96418.6,0
"2020-09-08 06:00:00",1,285.1,327,0,0,90.3,0.57,0.71999997,0.00816,96546.52,0
"2020-09-08 12:00:00",1,289.30002,319,10,0,82.6,-1.24,-0.04,0.00979,96674.984,0
"2020-09-08 18:00:00",1,301.5,343,640,0,37.7,0.39,-3.04,0.00948,96667.85,0
"2020-09-09 00:00:00",1,293.9,364,442,0,79.9,0.45999998,-1.92,0.01263,96708.45,0
"2020-09-09 06:00:00",1,292.7,388,0,1e-05,98.4,-0.91999996,-1.1,0.01447,96906.75,56
"2020-09-09 12:00:00",1,292.7,404,6,3.3e-05,98.700005,-1.25,-2.09,0.01452,97029.87,88
"2020-09-09 18:00:00",1,296.1,410,157,4.1e-05,87.200005,-1.61,-2.37,0.01574,97048.19,87
"2020-09-10 00:00:00",1,293.30002,381,384,0.000162,98,-0.78999996,-1.6999999,0.01493,97063.01,30
"2020-09-10 06:00:00",1,292.6,404,0,5.3e-05,98.8,-1.04,-1.87,0.0144299995,97078.95,78
"2020-09-10 12:00:00",1,292,404,3,3.1e-05,98.200005,-1.55,-1.24,0.01377,97093.586,89
"2020-09-10 18:00:00",1,301.80002,400,415,8e-06,55.5,-0.13,-1.01,0.01418,96959.58,61
"2020-09-11 00:00:00",1,293.80002,403,336,1.3e-05,86.200005,0.85999995,-1.11,0.01358,96763.73,32
"2020-09-11 06:00:00",1,289.6,366,0,0,96.1,0.21,0.84,0.01162,96668.96,1
"2020-09-11 12:00:00",1,292.7,358,9,0,91.5,-1.3399999,0.90999997,0.01346,96637.34,0
"2020-09-11 18:00:00",1,305.5,382,598,3e-06,43.100002,0.17999999,-0.69,0.01366,96463.38,5
"2020-09-12 00:00:00",1,294.1,414,291,3e-06,79.3,0.32,-0.90999997,0.01279,96306.14,48
"2020-09-12 06:00:00",1,291.80002,385,0,0.000103,98.1,-1.22,-1.04,0.013719999,96444.65,48
"2020-09-12 12:00:00",1,293.2,385,4,3.7e-05,98.5,-0.14999999,-1.3199999,0.01495,96493.5,46
"2020-09-12 18:00:00",1,296.9,406,313,7.8e-05,82.200005,0.57,-1.89,0.015689999,96639.02,74
"2020-09-13 00:00:00",1,294.1,410,210,6.4e-05,93.200005,0.01,-1.7099999,0.01497,96603.875,83
"2020-09-13 06:00:00",1,292.6,407,0,8.8e-05,99,-0.06,-1.17,0.014509999,96614.56,95
"2020-09-13 12:00:00",1,292.9,406,2,9.1e-05,98.700005,0.68,-0.76,0.01476,96587.305,97
"2020-09-13 18:00:00",1,299.6,412,261,5.7e-05,77.700005,1.1999999,-0.17999999,0.017409999,96580.12,85
"2020-09-14 00:00:00",1,294.30002,404,344,0.000154,96.200005,0.93,-0.35,0.01572,96528.27,46
"2020-09-14 06:00:00",1,293.2,393,0,7.7e-05,97.6,0.59999996,0.65,0.014789999,96582.77,77
"2020-09-14 12:00:00",1,294,393,4,7.6e-05,98.4,-0.049999997,-0.5,0.01573,96646.43,84
"2020-09-14 18:00:00",1,298.80002,402,326,0.000256,84.8,0.45,-1.04,0.01816,96660.414,77
"2020-09-15 00:00:00",1,294.6,406,224,0.000674,98,0.48,-1.28,0.01627,96683.9,83
"2020-09-15 06:00:00",1,292.2,396,0,0.000212,99.3,0.39,-0.59,0.0142,96669.57,93
"2020-09-15 12:00:00",1,294,397,5,8e-06,98.3,0.45999998,0.03,0.01566,96709.74,82
"2020-09-15 18:00:00",1,300.1,398,498,7.3e-05,73.700005,2.1,0.48999998,0.01694,96633.46,58
"2020-09-16 00:00:00",1,294.9,405,286,0.000185,94,1.15,0.69,0.01591,96635.12,66
"2020-09-16 06:00:00",1,293.1,389,0,7.9e-05,97.9,0.87,1.48,0.0148,96554.69,51
"2020-09-16 12:00:00",1,292.5,376,6,0.000183,97.8,-0.32,1.4,0.014219999,96602.04,47
"2020-09-16 18:00:00",1,298.1,389,456,9.7e-05,79.8,1.7099999,1.38,0.01636,96583.766,57
"2020-09-17 00:00:00",1,293.7,395,277,8e-05,94.9,0.48999998,1.23,0.01487,96503.3,73
"2020-09-17 06:00:00",1,291.1,359,0,3.5e-05,96.9,-0.62,1.3,0.012929999,96514.21,16
"2020-09-17 12:00:00",1,291,348,7,0,96.3,-0.81,0.45999998,0.01275,96602.71,2
"2020-09-17 18:00:00",1,299.7,366,588,8.8e-05,64.5,1.5899999,0.65,0.0144,96530.09,3
"2020-09-18 00:00:00",1,290.9,376,385,0.000243,93.9,0.22,0.01,0.01239,96501.49,22
"2020-09-18 06:00:00",1,289.9,349,0,1.2e-05,96.200005,-0.84999996,1.3,0.0119199995,96458.29,1
"2020-09-18 12:00:00",1,288.7,336,7,0,98.1,-1.12,1.3399999,0.01122,96597.63,4
"2020-09-18 18:00:00",1,298.7,339,600,0,45.600002,-1.9,1.74,0.00966,96548.164,4
"2020-09-19 00:00:00",1,292,343,398,0,62.4,-1.91,1.11,0.00881,96583.555,9
"2020-09-19 06:00:00",1,285.9,315,0,0,81.6,-1.48,0.94,0.00782,96719.14,6
"2020-09-19 12:00:00",1,284.80002,304,7,0,79.6,-1.37,0.96999997,0.0070499997,96901.96,2
"2020-09-19 18:00:00",1,298.7,316,608,0,36,-0.89,-0.9,0.00764,96842.93,1
"2020-09-20 00:00:00",1,291,358,349,0,56,-0.62,-0.91999996,0.0074099996,96871,42
"2020-09-20 06:00:00",1,285.49,347,0,0,84.200005,-1.56,-0.38,0.00776,97092.016,56
"2020-09-20 12:00:00",1,284.7,303,7,0,91.8,-1.26,0.21,0.007999999,97197.664,2
