"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-09-05 00:00:00",1,296,9.999e+20,9.999e+20,9.999e+20,79.8,-2.58,1.9699999,0.014409999,96499.914,9.999e+20
"2020-09-05 06:00:00",1,290.7,361,0,2e-06,92.4,-1.7199999,1.4699999,0.011969999,96787.266,9
"2020-09-05 12:00:00",1,287.7,319,11,0,87.1,-1.81,1.4399999,0.0092899995,97064.63,1
"2020-09-05 18:00:00",1,299.9,325,652,0,31.800001,-1.5699999,-0.93,0.00727,97036.125,18
"2020-09-06 00:00:00",1,288.30002,338,461,0,85.8,-0.049999997,-0.9,0.00954,96928.18,11
"2020-09-06 06:00:00",1,283.9,314,0,0,90.200005,-0.77,0.41,0.00751,97044.31,0
"2020-09-06 12:00:00",1,288.5,307,11,0,81.8,-0.75,0.59,0.0091699995,97005.46,0
"2020-09-06 18:00:00",1,301,334,650,0,32.8,1.49,-1.01,0.00798,96861.24,0
"2020-09-07 00:00:00",1,293.4,353,447,0,58.600002,1.8199999,-1.3299999,0.009,96717.37,14
"2020-09-07 06:00:00",1,286.2,327,0,0,91.6,1.4499999,0.45999998,0.00892,96716.26,34
"2020-09-07 12:00:00",1,288.7,317,10,0,84.5,0.08,1.26,0.009649999,96687.87,27
"2020-09-07 18:00:00",1,302.2,346,638,0,37.4,1.67,-0.45,0.00979,96465.945,2
"2020-09-08 00:00:00",1,293.80002,364,444,0,64.6,1.8,-1.14,0.01021,96380.9,0
"2020-09-08 06:00:00",1,287.4,334,0,0,84,1.09,1.12,0.008839999,96524.52,0
"2020-09-08 12:00:00",1,289.7,324,10,0,83,-1,0.83,0.0101,96634.2,0
"2020-09-08 18:00:00",1,302,350,637,0,37.4,0.9,-2.9199998,0.00966,96656.37,0
"2020-09-09 00:00:00",1,292.80002,358,443,0,65.3,0.69,-1.88,0.00966,96686.664,0
"2020-09-09 06:00:00",1,287.1,332,0,0,94.9,-0.71999997,-0.91999996,0.00978,96908.27,0
"2020-09-09 12:00:00",1,289.7,328,10,0,96.3,-1.53,-0.44,0.011729999,96990.195,0
"2020-09-09 18:00:00",1,301.6,354,631,0,48.2,-0.45999998,-2.9299998,0.01213,96950.95,2
"2020-09-10 00:00:00",1,294.80002,381,423,2e-06,81.3,-0.17999999,-2.02,0.01363,96942.69,6
"2020-09-10 06:00:00",1,292.80002,377,0,9e-06,96.8,-1.78,-0.56,0.01428,96998.24,32
"2020-09-10 12:00:00",1,292.4,409,1,4.8e-05,98.8,-1.86,0.16,0.01423,97028.484,98
"2020-09-10 18:00:00",1,300.30002,398,424,1.6e-05,60.3,-0.91999996,-1.77,0.01407,96868.46,57
"2020-09-11 00:00:00",1,294.7,394,398,6.6e-05,89.1,0.14999999,-1.89,0.014839999,96715.55,15
"2020-09-11 06:00:00",1,291,366,0,7.3e-05,97.6,-0.97999996,0.76,0.01291,96669.57,1
"2020-09-11 12:00:00",1,291.6,356,9,0,96.4,-1.43,1.26,0.013259999,96646.086,0
"2020-09-11 18:00:00",1,302.6,376,574,2e-06,44,-1.31,-1.14,0.01182,96514.02,21
"2020-09-12 00:00:00",1,295.4,403,261,2e-06,70.6,-0.77,-1.66,0.0123499995,96405.984,45
"2020-09-12 06:00:00",1,292.30002,391,0,8.1e-05,98.9,-0.71,-2.12,0.01423,96561.625,62
"2020-09-12 12:00:00",1,289.7,384,7,2.9e-05,97.8,-1.09,-1.38,0.01189,96702.5,70
"2020-09-12 18:00:00",1,299.7,353,606,0,46.7,0.22999999,-2.51,0.01058,96606.58,7
"2020-09-13 00:00:00",1,293.7,369,406,0,74.9,0.51,-2.1599998,0.01177,96531.19,45
"2020-09-13 06:00:00",1,291.6,376,0,1.2e-05,94.1,-0.42,-1.4399999,0.01289,96774.15,57
"2020-09-13 12:00:00",1,291.30002,396,2,4e-05,98.700005,-0.71,-1.06,0.01327,96851.75,96
"2020-09-13 18:00:00",1,296.7,405,225,2.5e-05,78.6,0.64,-1.24,0.01475,96815.945,95
"2020-09-14 00:00:00",1,294.30002,409,195,1.2e-05,90.3,0.32,-1.15,0.01464,96763.49,92
"2020-09-14 06:00:00",1,292.30002,398,0,6e-06,98.700005,0.64,-0.55,0.01413,96772.02,88
"2020-09-14 12:00:00",1,293.2,397,7,1e-05,99.4,0.66999996,0.35999998,0.01504,96842.375,87
"2020-09-14 18:00:00",1,299.7,390,553,0.000113,74.4,1.12,1.1899999,0.01677,96810.14,25
"2020-09-15 00:00:00",1,293.80002,399,359,0.000173,96,1.15,0.02,0.015149999,96728.72,39
"2020-09-15 06:00:00",1,292.6,372,0,0.000175,97.700005,1.04,1.16,0.01428,96724.08,9
"2020-09-15 12:00:00",1,292,362,7,0,97.9,-0.44,1.3399999,0.013839999,96721.555,4
"2020-09-15 18:00:00",1,303.4,381,581,0,45.100002,0.35,2.3799999,0.01268,96545.73,27
"2020-09-16 00:00:00",1,295.5,398,361,3.5e-05,79.1,0.099999994,1.9699999,0.01383,96444.586,60
"2020-09-16 06:00:00",1,291.6,373,0,6e-06,93.200005,-0.95,1.62,0.012809999,96447.12,73
"2020-09-16 12:00:00",1,290.2,346,7,0,95.200005,-1.17,1.05,0.01201,96551.83,34
"2020-09-16 18:00:00",1,297.7,369,468,4e-06,54.3,-1.52,0.82,0.010919999,96547.12,45
"2020-09-17 00:00:00",1,291.5,383,248,4.3e-05,80.6,-0.84999996,-0.58,0.0110599995,96547.055,82
"2020-09-17 06:00:00",1,288.1,377,0,0.000114,96.3,-1.48,-1.11,0.010629999,96741.31,95
"2020-09-17 12:00:00",1,285.4,371,1,0.000195,96.200005,-1.18,-2.18,0.008789999,97028.734,98
"2020-09-17 18:00:00",1,290.7,352,366,7e-06,58.2,-0.79999995,-2.18,0.0074799997,97087.234,69
"2020-09-18 00:00:00",1,286.80002,349,232,1e-06,73.4,-0.28,-1.63,0.00737,97099,55
"2020-09-18 06:00:00",1,284.4,337,0,1.1e-05,84.5,-0.65,-0.93,0.0072399997,97125.555,72
"2020-09-18 12:00:00",1,283.6,333,5,7e-06,86.3,-1.26,-0.53,0.00702,97135.24,78
"2020-09-18 18:00:00",1,295.2,333,536,2e-06,54.5,-0.07,-1.91,0.00928,96969.72,31
"2020-09-19 00:00:00",1,288.2,361,294,2e-06,93.3,0.39,-1.3199999,0.0103,96922.24,36
"2020-09-19 06:00:00",1,283.9,326,0,0,97.6,-0.88,-0.28,0.00813,96924.805,10
"2020-09-19 12:00:00",1,285.7,320,7,0,96.9,-1.3299999,-0.03,0.0090499995,96963.305,10
"2020-09-19 18:00:00",1,297.7,339,570,3e-06,48.7,-0.89,-1.8399999,0.00975,96858.836,10
"2020-09-20 00:00:00",1,290.4,360,307,4e-06,78.1,0.59999996,-1.91,0.00993,96861.414,25
"2020-09-20 06:00:00",1,283.6,327,0,0,98,0.08,-0.87,0.00801,97012.74,11
"2020-09-20 12:00:00",1,285,307,6,0,98.1,-0.90999997,-0.41,0.00873,97120.695,5
"2020-09-20 18:00:00",1,296.5,321,594,0,44.600002,-0.42999998,-2.46,0.008289999,97007.93,6
"2020-09-21 00:00:00",1,288.5,331,385,0,72.3,0.089999996,-1.93,0.00813,96960.81,5
"2020-09-05 00:00:00",2,296.1,9.999e+20,9.999e+20,9.999e+20,77.4,-2.9299998,2,0.014149999,96464.04,9.999e+20
"2020-09-05 06:00:00",2,290.7,360,0,0,89.200005,-1.8299999,1.52,0.0116,96750.46,11
"2020-09-05 12:00:00",2,287.7,318,11,0,82.9,-1.8199999,1.56,0.00885,97012.47,0
"2020-09-05 18:00:00",2,299.4,322,648,0,29.7,-1.8399999,-0.98999995,0.00659,97007.74,28
"2020-09-06 00:00:00",2,287.80002,334,461,0,85.1,-0.17,-0.85999995,0.009149999,96883.27,17
"2020-09-06 06:00:00",2,283.4,309,0,0,89.8,-0.83,0.29,0.00721,97012.766,0
"2020-09-06 12:00:00",2,288.1,302,11,0,81.5,-0.75,0.56,0.00893,96968.79,0
"2020-09-06 18:00:00",2,301.9,329,653,0,30.7,1.01,-0.61,0.00791,96844.98,0
"2020-09-07 00:00:00",2,292.80002,347,454,0,56.8,1.81,-1.43,0.008429999,96671.766,20
"2020-09-07 06:00:00",2,286,323,0,0,90.1,1.16,0.91999996,0.00865,96692.71,63
"2020-09-07 12:00:00",2,288.4,315,10,0,83.4,0.37,1.29,0.00937,96642.695,11
"2020-09-07 18:00:00",2,302,343,640,0,36.2,1.8299999,-0.28,0.0094,96430.25,1
"2020-09-08 00:00:00",2,293.80002,363,444,0,63.2,1.93,-0.9,0.00998,96346.836,0
"2020-09-08 06:00:00",2,287.4,334,0,0,90.6,1.0799999,1.0699999,0.00954,96486.04,0
"2020-09-08 12:00:00",2,290,326,10,0,77.200005,-1.39,0.82,0.00959,96678.42,0
"2020-09-08 18:00:00",2,302.1,352,636,0,37.8,0.69,-3.01,0.00987,96627.43,0
"2020-09-09 00:00:00",2,293.1,360,442,0,66.3,0.35,-2.04,0.01005,96652.17,0
"2020-09-09 06:00:00",2,288.80002,334,0,0,95.9,-1.54,-0.58,0.01102,96865.69,1
"2020-09-09 12:00:00",2,289.6,332,10,0,96.3,-1.7099999,-0.35,0.011589999,97033.93,2
"2020-09-09 18:00:00",2,300.1,365,572,0,55.100002,-0.5,-2.9299998,0.01273,96955.37,19
"2020-09-10 00:00:00",2,294.4,375,429,0,86.8,-0.11,-1.9399999,0.01413,97068.414,5
"2020-09-10 06:00:00",2,292.7,371,0,7e-06,98,-1.5699999,-0.82,0.014339999,97056.89,20
"2020-09-10 12:00:00",2,292.5,407,2,2.6e-05,97.8,-1.88,-0.63,0.014149999,97105.52,95
"2020-09-10 18:00:00",2,299.4,414,231,1.4e-05,63.100002,-0.78,-1.9499999,0.01395,97013.766,91
"2020-09-11 00:00:00",2,294.30002,397,362,0.000107,92,0.02,-1.6899999,0.01493,96804.875,49
"2020-09-11 06:00:00",2,290.9,370,0,5.7e-05,98.4,-1,-0.47,0.01291,96738.15,30
"2020-09-11 12:00:00",2,292.6,361,9,2.8e-05,97.6,-1.09,0.64,0.01428,96653.64,6
"2020-09-11 18:00:00",2,302.5,379,608,2.8e-05,51.5,-1.28,-1.48,0.01377,96475.51,2
"2020-09-12 00:00:00",2,294,389,411,0.000207,83.200005,-0.57,-1.4599999,0.013309999,96365.875,8
"2020-09-12 06:00:00",2,291.6,366,0,0.000209,99.200005,-1.31,-1.2099999,0.01363,96524.805,27
"2020-09-12 12:00:00",2,289.30002,391,2,2.6e-05,95.3,-1.27,-2.53,0.011279999,96828.25,77
"2020-09-12 18:00:00",2,296.4,344,578,0,39.3,-0.85999995,-3.4199998,0.00725,96871.555,24
"2020-09-13 00:00:00",2,290.30002,338,423,0,62.5,-0.29,-2.27,0.00791,96910.05,2
"2020-09-13 06:00:00",2,284.80002,315,0,0,85.200005,-0.64,-1.4599999,0.00752,97233.67,4
"2020-09-13 12:00:00",2,283.9,300,8,0,91.3,-1.41,-1.14,0.00758,97339.99,4
"2020-09-13 18:00:00",2,295,312,620,0,46.9,-0.17,-3.1499999,0.00791,97210.06,18
"2020-09-14 00:00:00",2,290.6,335,412,0,72.700005,-0.06,-3.08,0.00935,97189.15,49
"2020-09-14 06:00:00",2,286.9,337,0,3e-06,94.4,-1.61,-1.55,0.00954,97313.1,45
"2020-09-14 12:00:00",2,287.7,382,2,5.7e-05,98.6,-2.06,-0.71999997,0.0105,97105.96,94
"2020-09-14 18:00:00",2,291.80002,390,106,0.00013,95.6,-1.15,-0.65999997,0.01328,97056.15,93
"2020-09-15 00:00:00",2,290.4,396,89,2.9e-05,98.5,-0.71999997,-0.45999998,0.01251,96951.805,85
"2020-09-15 06:00:00",2,289.9,363,0,1e-06,98.4,-0.13,1.38,0.01213,96890.95,31
"2020-09-15 12:00:00",2,290.7,357,7,0,98.6,-0.7,1.43,0.01273,96996.5,27
"2020-09-15 18:00:00",2,302.7,385,537,0,50.2,-1.26,1.42,0.01356,96725.15,52
"2020-09-16 00:00:00",2,294.2,404,336,1.5e-05,91,-1.02,0.85999995,0.01468,96871.125,50
"2020-09-16 06:00:00",2,291.30002,368,0,0,93.8,-1.01,1.05,0.012709999,96613.93,36
