"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-09-06 00:00:00",1,285.30002,9.999e+20,9.999e+20,9.999e+20,88.700005,0.69,0.099999994,0.00809,97073.87,9.999e+20
"2020-09-06 06:00:00",1,283,310,0,0,89,-0.32,0.52,0.00695,97045.96,0
"2020-09-06 12:00:00",1,287.7,304,11,0,74.5,-1.03,1.15,0.00796,97026.33,0
"2020-09-06 18:00:00",1,303.1,331,652,0,29.4,-0.7,-0.68,0.00808,96946.734,0
"2020-09-07 00:00:00",1,292.2,347,455,0,56.600002,1.7099999,-1.1999999,0.0080699995,96719.02,7
"2020-09-07 06:00:00",1,286.4,322,0,0,85.1,1.06,1.26,0.00834,96686.55,39
"2020-09-07 12:00:00",1,288.80002,316,10,0,85.8,0.32999998,0.85999995,0.00985,96635.82,17
"2020-09-07 18:00:00",1,302.80002,343,640,0,33.3,1.76,-0.25,0.0090499995,96421.3,3
"2020-09-08 00:00:00",1,294.2,363,445,0,60.600002,1.99,-0.90999997,0.009819999,96321.8,0
"2020-09-08 06:00:00",1,286.1,335,0,0,89.8,0.94,0.32,0.008669999,96472.84,0
"2020-09-08 12:00:00",1,290.4,324,10,0,88.1,-0.37,-0.01,0.0112499995,96625.98,0
"2020-09-08 18:00:00",1,302.30002,350,637,0,40,0.55,-2.8999999,0.01054,96653.1,0
"2020-09-09 00:00:00",1,295.7,377,437,0,79.1,0.61,-2.1699998,0.01401,96664.82,0
"2020-09-09 06:00:00",1,293.1,386,0,1.6e-05,99.3,-0.57,-1.52,0.014939999,96847.98,37
"2020-09-09 12:00:00",1,292.4,399,4,2e-05,96.700005,-0.66999996,-1.9399999,0.01392,96974.125,78
"2020-09-09 18:00:00",1,300.80002,391,486,5e-06,50.600002,0.34,-3.3799999,0.01219,97004.586,60
"2020-09-10 00:00:00",1,294.1,395,346,0.000258,95.4,0.82,-2.31,0.01533,97005.56,42
"2020-09-10 06:00:00",1,293.4,392,0,0.000517,99.200005,-0.71,-1.92,0.01517,97078.87,80
