"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-09-08 06:00:00",1,283.1,9.999e+20,9.999e+20,9.999e+20,89.9,-0.58,0.14,0.0071099997,96575.79,9.999e+20
"2020-09-08 12:00:00",1,287.6,306,11,0,74.4,-1.43,0.24,0.00792,96690.96,0
"2020-09-08 18:00:00",1,300.9,327,648,0,32.5,-0.02,-3.04,0.00789,96729.23,0
"2020-09-09 00:00:00",1,294.6,363,443,0,80,0.19999999,-2.1399999,0.01325,96684.06,8
"2020-09-09 06:00:00",1,292.7,387,0,1.1e-05,99,-1.16,-1.1899999,0.01452,96864.04,81
"2020-09-09 12:00:00",1,292.6,406,4,3.2e-05,97.5,-1.52,-1.39,0.01421,96989.27,86
"2020-09-09 18:00:00",1,299.6,401,364,6e-06,57.8,-0.7,-3.46,0.01297,97015.68,80
"2020-09-10 00:00:00",1,293.9,400,374,9.1e-05,92.9,0.03,-1.9399999,0.014699999,97013.914,65
"2020-09-10 06:00:00",1,292.30002,387,0,3.5e-05,99.1,-1.4499999,-0.78,0.01416,97111.266,71
"2020-09-10 12:00:00",1,291.80002,391,8,1.1e-05,98.6,-1.6899999,0.02,0.0136899995,97118.62,58
"2020-09-10 18:00:00",1,301.6,388,544,8e-06,55.100002,-0.48,-2.1699998,0.0138799995,96986.21,18
"2020-09-11 00:00:00",1,295.1,407,335,0.000178,91.6,-1.05,-1.74,0.01562,96887.56,46
"2020-09-11 06:00:00",1,292.9,380,0,0.000573,98.6,-1.51,-0.38,0.01469,96896.95,36
"2020-09-11 12:00:00",1,293.2,390,4,0.000145,99,-1.99,-1.35,0.01502,96938.26,42
"2020-09-11 18:00:00",1,294.80002,411,117,6.3e-05,89.6,-1.06,-2.1499999,0.0149799995,96974.125,94
"2020-09-12 00:00:00",1,295.6,406,280,4e-06,77,0.07,-2.56,0.013549999,96796.555,63
"2020-09-12 06:00:00",1,292,407,0,4.9e-05,98.200005,-0.62,-1.9799999,0.01383,96775.56,96
"2020-09-12 12:00:00",1,291.7,404,1,8.6e-05,98.700005,-0.48999998,-1.9,0.01364,96826.555,98
"2020-09-12 18:00:00",1,291.80002,405,20,1e-04,98.4,-0.58,-2.36,0.01371,96868.02,98
"2020-09-13 00:00:00",1,292,401,36,5e-05,98.5,-0.61,-1.74,0.01385,96765.016,91
"2020-09-13 06:00:00",1,291,402,0,9.2e-05,98.4,-0.02,-1.9,0.01303,96776.02,96
"2020-09-13 12:00:00",1,290.1,397,1,1e-04,98.8,-0.06,-1.27,0.01231,96783.055,98
"2020-09-13 18:00:00",1,295.9,401,166,3.4e-05,80.8,1.73,0.45,0.0145499995,96718.68,94
"2020-09-14 00:00:00",1,293.6,402,202,4e-06,95.5,1.56,0.14999999,0.0149,96625.914,73
"2020-09-14 06:00:00",1,292.5,386,0,0.000494,98.5,0.39999998,1.55,0.014339999,96644.49,53
"2020-09-14 12:00:00",1,292.80002,390,1,0.000983,98.3,-0.37,1.18,0.01457,96763.836,91
"2020-09-14 18:00:00",1,295.9,404,64,0.000384,94.8,-0.24,0.04,0.016999999,96789.016,99
"2020-09-15 00:00:00",1,293.4,402,165,8.9e-05,97.5,-0.089999996,-1,0.01499,96754.02,90
"2020-09-15 06:00:00",1,292.1,380,0,0.000179,98.4,-1.22,-0.95,0.013929999,96871.7,81
"2020-09-15 12:00:00",1,291.30002,371,4,0,99.1,-1.8,-1.24,0.0133,97049.25,89
"2020-09-15 18:00:00",1,296.5,398,271,1.5e-05,69.1,-0.61,-2.74,0.01286,97086.51,98
"2020-09-16 00:00:00",1,291.4,360,376,1e-06,77.8,0.47,-2.12,0.01052,97022.5,57
"2020-09-16 06:00:00",1,286.6,320,0,1e-06,97.8,-1.26,-1.18,0.0097199995,97146.83,9
"2020-09-16 12:00:00",1,287.5,345,4,9e-06,96.8,-1.24,-0.96999997,0.01019,97322.016,47
"2020-09-16 18:00:00",1,294.80002,372,339,7e-06,63.7,0.56,-2.02,0.01057,97162.305,72
"2020-09-17 00:00:00",1,290.5,367,300,1e-06,83.8,1,-1.14,0.01074,97005.44,66
"2020-09-17 06:00:00",1,285.7,338,0,0,97.200005,0.42,-0.85999995,0.009099999,96883.016,31
"2020-09-17 12:00:00",1,288.80002,355,3,5e-06,94.3,0.76,-0.19999999,0.01084,96828.555,67
"2020-09-17 18:00:00",1,299,380,481,1e-06,58,2.37,1,0.01256,96665.3,64
"2020-09-18 00:00:00",1,294,396,334,2e-06,86.200005,1.5999999,0.65,0.01385,96556.44,42
