"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-04-04 18:00:00",1,304.2,9.999e+20,9.999e+20,9.999e+20,22.7,-0.08,0.34,0.00635,100971.516,9.999e+20
"2020-04-05 00:00:00",1,294.6,352,528,0,44.7,0.22,-1.37,0.00707,100869.15,49
"2020-04-05 06:00:00",1,292,349,0,0,70.9,-0.65999997,-1.5799999,0.009579999,101029.27,82
"2020-04-05 12:00:00",1,291.1,374,2,5.1e-05,92.5,-1.2099999,-1.77,0.01174,101152.9,96
"2020-04-05 18:00:00",1,293.4,380,188,7.4e-05,78.9,0.11,-2.84,0.011539999,101339.87,90
"2020-04-06 00:00:00",1,292.80002,366,355,3e-06,70.1,0.24,-2.6699998,0.00992,101306.625,45
"2020-04-06 06:00:00",1,288.9,335,0,0,96,-0.22999999,-1.7099999,0.01059,101458.89,1
"2020-04-06 12:00:00",1,289.5,329,10,0,90,-0.98999995,-1.61,0.01029,101560.516,1
"2020-04-06 18:00:00",1,300.6,345,682,0,38,0.85999995,-3.29,0.00861,101519.336,3
"2020-04-07 00:00:00",1,295.4,365,512,0,58.9,1.51,-3.37,0.00973,101466.2,27
"2020-04-07 06:00:00",1,290.30002,342,0,0,85.5,2.02,-0.84999996,0.0102699995,101597.31,20
"2020-04-07 12:00:00",1,289.9,333,7,0,86.5,1.79,0.35999998,0.010179999,101574.664,39
"2020-04-07 18:00:00",1,302.30002,360,671,0,35.9,3.11,0.049999997,0.009029999,101352.516,27
"2020-04-08 00:00:00",1,297.7,396,414,0,49.4,1.3199999,3.1,0.00943,101087.37,40
"2020-04-08 06:00:00",1,292.7,382,0,0,75.9,0.81,2.57,0.01069,101023.57,60
"2020-04-08 12:00:00",1,294.1,381,3,1e-05,91.8,1.14,3.35,0.01411,100962.56,51
"2020-04-08 18:00:00",1,301.6,416,397,7.3e-05,60.3,-1.11,4.5899997,0.014579999,100829.31,73
"2020-04-09 00:00:00",1,298.5,410,450,5.8999998e-05,70.3,1.02,2.6399999,0.014219999,100696.266,32
"2020-04-09 06:00:00",1,294.1,374,0,0,95.3,1.16,2.9099998,0.01469,100721.9,1
"2020-04-09 12:00:00",1,293.30002,366,6,0,96.9,0.21,2.28,0.01418,100749.9,40
"2020-04-09 18:00:00",1,305.7,395,631,1e-06,39.2,1.29,3.56,0.01206,100548.15,49
"2020-04-10 00:00:00",1,300.1,409,489,3.2e-05,62.100002,2.31,5.15,0.01377,100377.555,50
"2020-04-10 06:00:00",1,294.2,385,0,0.000126,95.200005,1.39,2.08,0.0148,100481.79,87
"2020-04-10 12:00:00",1,294.2,383,5,1e-06,93.9,0.19,2.8999999,0.01459,100632.555,76
"2020-04-10 18:00:00",1,296.80002,412,276,4.8e-05,75,-3.33,1.65,0.013669999,100677.51,86
"2020-04-11 00:00:00",1,296.7,411,310,8e-06,63.9,-1.3399999,1.2099999,0.01153,100673.96,81
"2020-04-11 06:00:00",1,292.2,384,0,2e-06,51.100002,-3.6399999,0.32999998,0.0069899997,100886.95,82
"2020-04-11 12:00:00",1,289.2,367,2,0,43.7,-2.02,0.01,0.0049199997,101108.625,96
