"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-04-06 00:00:00",1,291.2,9.999e+20,9.999e+20,9.999e+20,88,0.74,-1.23,0.011229999,101357.74,9.999e+20
"2020-04-06 06:00:00",1,287.7,359,0,0,97.1,0.52,-0.65,0.00991,101465.58,53
"2020-04-06 12:00:00",1,288.80002,324,10,0,95.4,-1.8499999,-0.66999996,0.01041,101520.21,1
"2020-04-06 18:00:00",1,300.30002,345,680,0,40,0.48,-3.58,0.00889,101503.805,1
"2020-04-07 00:00:00",1,294.80002,369,493,0,61,1.23,-2.74,0.00973,101438.016,14
"2020-04-07 06:00:00",1,290.30002,340,0,0,86.6,2,-1.01,0.0104,101521.01,20
"2020-04-07 12:00:00",1,290.30002,336,7,0,90,1.54,0.31,0.01081,101558.9,25
"2020-04-07 18:00:00",1,303.5,363,673,0,35.2,1.55,-0.14,0.00947,101341.53,4
"2020-04-08 00:00:00",1,297.5,407,399,0,54.7,0.77,1.27,0.01031,101103.08,56
"2020-04-08 06:00:00",1,291.80002,364,0,0,73.700005,0.69,1.7199999,0.009819999,101073.23,33
"2020-04-08 12:00:00",1,291.1,343,7,0,91.5,0.96,1.9699999,0.0116799995,100997.13,22
"2020-04-08 18:00:00",1,302.1,392,591,1.8e-05,57.3,0.57,5.66,0.0143,100809.74,19
"2020-04-09 00:00:00",1,299,423,338,2.3e-05,68.4,1.27,3.76,0.01426,100620.65,49
"2020-04-09 06:00:00",1,294.6,381,0,0,90,1,3.8,0.014289999,100634.35,4
"2020-04-09 12:00:00",1,294.9,398,3,6e-06,89.8,0.11,2.83,0.014579999,100645.2,53
"2020-04-09 18:00:00",1,302.7,417,438,7e-06,53.9,1.0699999,4.8599997,0.013929999,100554.9,69
"2020-04-10 00:00:00",1,299.9,401,511,0,62.100002,2.77,4.04,0.01364,100364.12,44
"2020-04-10 06:00:00",1,294.4,379,0,0,91.5,1.78,3.08,0.0144299995,100447.27,70
"2020-04-10 12:00:00",1,294.4,390,3,4e-06,91.1,-0.48,2.46,0.014289999,100566.62,85
"2020-04-10 18:00:00",1,294.2,409,278,4.3e-05,75.1,-4.44,3.1499999,0.011779999,100656.1,90
"2020-04-11 00:00:00",1,286.80002,375,89,0.000235,93.700005,-2.53,1.1999999,0.009029999,100956,94
"2020-04-11 06:00:00",1,284.80002,346,0,0,85.9,-2.56,0.13,0.00726,101157.805,82
"2020-04-11 12:00:00",1,283.5,316,6,0,70.9,-2.28,0.35999998,0.00548,101336.36,77
"2020-04-11 18:00:00",1,296.9,315,661,0,26.7,-1.68,0.14999999,0.00487,101271.19,63
"2020-04-12 00:00:00",1,291.6,356,416,0,42.4,-2.1599998,-0.68,0.0055799996,101252.18,94
"2020-04-12 06:00:00",1,288.30002,346,0,0,70.9,-1.42,-1.4599999,0.0075399997,101408,98
"2020-04-12 12:00:00",1,288,331,7,0,73.9,-1.4499999,-1.8299999,0.00769,101482.8,95
"2020-04-12 18:00:00",1,297.5,359,561,2.1e-05,56.7,1.6899999,-1.5899999,0.01065,101459.18,36
"2020-04-13 00:00:00",1,294.7,399,256,3.5e-05,75.4,-0.37,-1.12,0.01199,101389.766,76
"2020-04-13 06:00:00",1,292,367,0,5e-06,97,2.57,-0.34,0.01306,101311.875,24
"2020-04-13 12:00:00",1,293.2,365,7,0,93.5,1.5,-0.61,0.0135699995,101155.72,45
"2020-04-13 18:00:00",1,296.9,396,205,0.000298,86.3,1.01,-0.08,0.01574,101176.54,98
"2020-04-14 00:00:00",1,294.34,405,69,0.000836,92.9,1.24,-1.36,0.01449,100991.31,99
"2020-04-14 06:00:00",1,293.5,394,0,0.000546,94.9,2.47,0.71999997,0.01409,101027.12,99
"2020-04-14 12:00:00",1,294.1,394,4,0.000175,93.6,5,2.48,0.0144299995,100720.75,96
"2020-04-14 18:00:00",1,297.2,408,277,0.000146,84.200005,-1.23,2.8899999,0.01571,100727.58,75
"2020-04-15 00:00:00",1,293.7,406,332,5.6e-05,82,-4.69,0.29,0.0123,101000.92,73
"2020-04-15 06:00:00",1,289,366,0,3e-06,85.9,-1.8199999,-0.56,0.00956,101302.32,77
"2020-04-15 12:00:00",1,288.1,321,8,1e-06,89.200005,-2.59,1.01,0.00932,101528.02,13
"2020-04-15 18:00:00",1,292.5,360,461,6e-06,63.3,-3.35,-0.21,0.00877,101666,60
"2020-04-16 00:00:00",1,288.9,371,209,8e-06,70.5,-4.0099998,-2.3,0.00776,101807.69,78
"2020-04-16 06:00:00",1,285.4,306,0,0,72.3,-3.23,-0.94,0.0063199997,102066.73,13
"2020-04-16 12:00:00",1,284.6,286,12,0,75.3,-3.3,-0.35,0.00623,102152.336,2
"2020-04-16 18:00:00",1,294.80002,298,742,0,39.3,-2.31,-2.28,0.00623,102121.62,1
"2020-04-17 00:00:00",1,290.6,313,567,0,58.600002,-1.8499999,-2.72,0.00715,102026.555,1
"2020-04-17 06:00:00",1,285.80002,297,0,0,78.6,-1.4699999,-1.5699999,0.0070599997,102133.37,1
"2020-04-17 12:00:00",1,286,283,12,0,71.1,-2.29,-0.88,0.00642,102182.6,1
"2020-04-17 18:00:00",1,296.30002,299,750,0,34.4,-2.04,-3.1499999,0.0059599997,102154.7,0
"2020-04-18 00:00:00",1,291.7,317,571,0,56.4,-1.03,-3.3999999,0.00739,102086.05,1
"2020-04-18 06:00:00",1,287.7,302,0,0,74.3,-1.03,-2.22,0.00752,102121.27,0
"2020-04-18 12:00:00",1,288.80002,305,12,0,78,-1.35,-1.8399999,0.00849,102136.83,0
"2020-04-18 18:00:00",1,297.9,350,618,7e-06,51.4,0.22999999,-4.08,0.00985,102097.6,21
"2020-04-19 00:00:00",1,294.66,371,406,5e-06,70.5,0.41,-3.79,0.011109999,101996.81,29
"2020-04-19 06:00:00",1,291.4,343,0,0,90.700005,1.8,-2.46,0.0117,101990.27,1
"2020-04-19 12:00:00",1,291.4,341,12,1e-06,90.3,1.9799999,-1.36,0.01162,102068.555,3
"2020-04-19 18:00:00",1,299.4,369,618,1.3e-05,52,3.97,-2.76,0.01088,101985.23,20
"2020-04-20 00:00:00",1,296,374,478,5e-06,63.2,2.11,-3.1399999,0.01086,101817.2,15
"2020-04-20 06:00:00",1,291.5,341,0,0,85.3,2.05,-1.8299999,0.01107,101811.15,1
"2020-04-20 12:00:00",1,291.1,332,12,0,88.5,2.1499999,-0.59999996,0.0112,101783.055,16
"2020-04-20 18:00:00",1,302.2,355,723,0,39.100002,2.1499999,-0.45999998,0.009699999,101613.336,17
"2020-04-21 00:00:00",1,297.5,387,490,0,58.9,1.64,-0.37,0.01109,101415.65,56
"2020-04-21 06:00:00",1,292.6,363,0,0,86.4,1.9,0.42,0.012069999,101460.81,43
"2020-04-21 12:00:00",1,292.80002,351,12,0,87.9,1.31,1.03,0.012379999,101478.914,9
"2020-04-21 18:00:00",1,304.30002,376,706,0,40.8,0.57,2.11,0.0114899995,101303.24,11
"2020-04-22 00:00:00",1,297,405,417,0.000155,80.700005,-0.77,0.75,0.0148,101298.625,63
"2020-04-06 00:00:00",2,291.30002,9.999e+20,9.999e+20,9.999e+20,86,0.64,-1.15,0.01107,101419.87,9.999e+20
"2020-04-06 06:00:00",2,288.2,359,0,1e-06,96.700005,0.75,-0.93,0.010199999,101433.35,51
"2020-04-06 12:00:00",2,288.9,325,10,0,95.4,-1.77,-0.96999997,0.01055,101497.41,2
"2020-04-06 18:00:00",2,300.5,348,677,0,40.7,0.53999996,-3.6599998,0.00913,101489.234,1
"2020-04-07 00:00:00",2,294.9,370,483,0,62.3,1.2099999,-2.73,0.01002,101421.32,16
"2020-04-07 06:00:00",2,290.4,343,0,0,89,1.92,-1.12,0.01081,101508.836,11
"2020-04-07 12:00:00",2,290.4,340,7,0,91.200005,1.62,0.14999999,0.01109,101556.836,43
"2020-04-07 18:00:00",2,303.2,363,674,0,35.100002,1.88,0.089999996,0.00932,101259.27,3
