"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-04-07 12:00:00",1,291.9,9.999e+20,9.999e+20,9.999e+20,78.1,0.85999995,0.59,0.01042,101621.484,9.999e+20
"2020-04-07 18:00:00",1,304.6,363,676,0,30.9,1.01,-0.83,0.0088599995,101382.375,0
"2020-04-08 00:00:00",1,297.4,393,476,0,49.2,1.27,0.089999996,0.00921,101174.164,25
"2020-04-08 06:00:00",1,292.30002,359,0,0,77.3,1.3299999,1.4699999,0.010609999,101101.95,12
"2020-04-08 12:00:00",1,291.6,348,7,0,94.4,0.98999995,2.3899999,0.01239,100991.43,10
"2020-04-08 18:00:00",1,302,391,633,5e-05,60.600002,0.29999998,5.7,0.015029999,100781.766,11
"2020-04-09 00:00:00",1,298.5,417,425,0.000117,74.200005,1.1899999,3.83,0.01499,100589.48,41
"2020-04-09 06:00:00",1,295.1,386,0,0,90.700005,0.85999995,4.0899997,0.01488,100626.39,24
"2020-04-09 12:00:00",1,294.9,395,3,4e-06,91.3,-0.03,3.6299999,0.01478,100622.305,51
"2020-04-09 18:00:00",1,305.1,403,599,2e-06,41.100002,0.47,5.37,0.01227,100420.52,39
"2020-04-10 00:00:00",1,300.6,407,508,2e-06,55.9,2.21,4.18,0.01279,100277.31,21
"2020-04-10 06:00:00",1,294.9,383,0,2.4e-05,87.5,-0.26999998,2.87,0.01421,100439.6,75
"2020-04-10 12:00:00",1,287.1,377,1,5.6e-05,70,-3.6,-0.38,0.00691,100882.21,97
"2020-04-10 18:00:00",1,288.7,355,149,0.000163,50.3,-2.72,0.04,0.0054599997,101134.89,95
"2020-04-11 00:00:00",1,287.7,325,351,2e-06,48.4,-1.3199999,-0.14999999,0.00493,101028.17,48
"2020-04-11 06:00:00",1,284.1,284,0,0,50,-1.67,-0.85999995,0.00404,101207.9,15
"2020-04-11 12:00:00",1,283.9,280,9,0,57.8,-1.76,-1.27,0.00459,101367.29,37
"2020-04-11 18:00:00",1,298.5,303,719,0,24.6,1.1999999,-2.25,0.00493,101215.4,2
"2020-04-12 00:00:00",1,294.30002,359,465,0,58.7,1.0699999,-2.81,0.00912,101008.37,69
"2020-04-12 06:00:00",1,292.80002,386,0,3.9e-05,96.6,2.6299999,-2.87,0.013789999,100733.2,94
"2020-04-12 12:00:00",1,294.7,410,2,4.8e-05,93.4,6.19,-1.1899999,0.01495,100570.46,97
"2020-04-12 18:00:00",1,304,407,442,3e-06,45.9,9.38,4.04,0.012829999,100420.58,96
"2020-04-13 00:00:00",1,299.4,416,330,2e-06,72.1,6.58,4.87,0.01536,100426.984,90
"2020-04-13 06:00:00",1,297.4,416,0,0.000387,90.4,5.08,5.3199997,0.01706,100453.375,70
"2020-04-13 12:00:00",1,294.9,413,2,0.001683,96.5,-0.52,0.48999998,0.01565,100654.87,88
"2020-04-13 18:00:00",1,301.9,410,554,0.000302,69.1,2.32,2.11,0.01701,100684.65,41
