"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-04-03 12:00:00",1,287.4,9.999e+20,9.999e+20,9.999e+20,69.5,-0.89,0.22,0.0069799996,101304.81,9.999e+20
"2020-04-03 18:00:00",1,302.4,313,690,0,22.1,-0.099999994,-0.02,0.0055799996,101154.336,4
"2020-04-04 00:00:00",1,293.4,345,527,0,46.5,0.17999999,-0.87,0.00683,101025.06,16
"2020-04-04 06:00:00",1,288.1,331,0,0,72.700005,0.93,0.19999999,0.00762,101122.89,44
"2020-04-04 12:00:00",1,288.30002,314,6,0,74.8,0.87,0.87,0.00797,101103.984,15
"2020-04-04 18:00:00",1,303.2,341,664,0,23,-1.09,0.79999995,0.0061,101026.12,30
"2020-04-05 00:00:00",1,295.6,357,520,0,45,-1.0799999,-2.56,0.00763,100939,19
"2020-04-05 06:00:00",1,290.7,334,0,0,82.3,-0.78,-2.61,0.010179999,101188.12,22
"2020-04-05 12:00:00",1,292.2,364,3,0,74.8,-0.88,-3.1899998,0.01016,101319.586,92
"2020-04-05 18:00:00",1,296.6,380,264,2.5e-05,54.600002,0.12,-3.99,0.00971,101521.62,96
"2020-04-06 00:00:00",1,293.5,369,392,3e-06,60.4,0.14999999,-3.1799998,0.0089,101481.93,51
"2020-04-06 06:00:00",1,288.80002,328,0,0,83.5,-0.29,-2,0.009099999,101645.27,8
"2020-04-06 12:00:00",1,288.80002,318,7,0,86.5,-0.07,-1.8,0.0095,101711.15,0
"2020-04-06 18:00:00",1,300.80002,339,684,0,32.9,0.93,-2.29,0.0075399997,101681.68,0
"2020-04-07 00:00:00",1,296.1,370,504,0,50.100002,1.27,-3.09,0.00866,101529.83,20
"2020-04-07 06:00:00",1,290.9,353,0,0,80.9,2.3,-0.72999996,0.01014,101582.85,14
"2020-04-07 12:00:00",1,290.6,343,10,0,87,2.23,-0.04,0.010679999,101546.6,1
"2020-04-07 18:00:00",1,300.4,377,584,4.3e-05,53.600002,3.74,2.1,0.012,101309.69,25
"2020-04-08 00:00:00",1,297.4,395,482,6.5e-05,68,3.56,4.75,0.012739999,100941.94,39
"2020-04-08 06:00:00",1,295.7,390,0,7e-06,86.1,2.97,5.6,0.01469,100806.49,70
"2020-04-08 12:00:00",1,295.9,416,6,2.2e-05,87.9,0.87,4.68,0.015129999,100723.71,86
"2020-04-08 18:00:00",1,303.1,408,588,6.1e-05,54.600002,-0.97999996,5.7,0.0144,100610.586,27
"2020-04-09 00:00:00",1,297,405,492,0.000647,84.8,-0.58,2.8799999,0.01562,100591.4,41
"2020-04-09 06:00:00",1,294.1,378,0,0.000478,98.200005,0.53999996,2.3799999,0.01517,100642.13,74
"2020-04-09 12:00:00",1,293.7,368,7,0,98.1,-0.08,1.8,0.01478,100620.01,23
"2020-04-09 18:00:00",1,302,392,621,2.8e-05,56.3,0.72999996,4.04,0.0139999995,100481.336,16
"2020-04-10 00:00:00",1,297.80002,394,512,4.1e-05,73.1,1.8299999,3.3799999,0.014169999,100358.01,37
"2020-04-10 06:00:00",1,294.5,376,0,1.2e-05,94,1.0799999,3.51,0.014889999,100433.11,62
"2020-04-10 12:00:00",1,293.30002,366,8,0,95,-0.48999998,2.81,0.013959999,100566.414,31
"2020-04-10 18:00:00",1,300.80002,372,655,0,46.8,-2.4099998,4.8599997,0.010799999,100658.62,46
"2020-04-11 00:00:00",1,295.1,377,488,0,49,-4.02,0.72999996,0.00803,100794.7,73
"2020-04-11 06:00:00",1,290.30002,366,0,0,51.4,-2.06,-0.35,0.00622,101022.68,94
"2020-04-11 12:00:00",1,288.5,362,1,0,44.9,-2.73,-0.22,0.00483,101222.76,90
"2020-04-11 18:00:00",1,288.2,363,158,0.000117,72.8,-1.09,-1.03,0.00764,101340.99,95
"2020-04-12 00:00:00",1,287.7,363,131,0.000155,87.4,-0.51,-1.79,0.008909999,101216.81,89
"2020-04-12 06:00:00",1,287.30002,364,0,0.000288,93.700005,-1.17,-2.83,0.00932,101163.36,98
"2020-04-12 12:00:00",1,288.9,378,0,0.000915,96.8,-2.31,-2.27,0.01071,101068.37,98
"2020-04-12 18:00:00",1,292.7,393,152,0.000618,96.200005,-2.11,-3.52,0.01361,100736.24,99
"2020-04-13 00:00:00",1,292.5,394,49,0.000804,97.4,-0.29999998,-3.22,0.01363,100568.336,100
"2020-04-13 06:00:00",1,292.4,387,0,0.000107,97.8,-1.74,1.4599999,0.013599999,100506.984,90
"2020-04-13 12:00:00",1,289.5,393,3,2.5e-05,94.6,-3.6699998,-0.47,0.01097,100694.02,98
"2020-04-13 18:00:00",1,293.9,382,370,1e-05,68.5,-4.89,-2.12,0.0104,100817.27,85
"2020-04-14 00:00:00",1,291.2,385,277,4e-06,79.4,-3.01,-2.12,0.01022,101002.29,94
"2020-04-14 06:00:00",1,288.7,366,0,5e-06,87.700005,-4.17,-1,0.00963,101072.56,71
"2020-04-14 12:00:00",1,288.9,364,3,1.1e-05,89,-3.4099998,-1.42,0.00985,101159.69,66
"2020-04-14 18:00:00",1,294.80002,383,353,1.2e-05,67.6,-2.85,-3.9399998,0.01081,101242.19,80
