"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-04-06 06:00:00",1,289.7,9.999e+20,9.999e+20,9.999e+20,96.1,-0.12,-0.13,0.01115,101490.875,9.999e+20
"2020-04-06 12:00:00",1,289.1,332,7,0,94.200005,-1.67,-1.17,0.01047,101577.7,16
"2020-04-06 18:00:00",1,300.6,345,680,0,39.3,0.74,-3.9599998,0.00889,101534.164,1
"2020-04-07 00:00:00",1,295,361,522,0,57.9,1.2099999,-3.09,0.00938,101440.08,3
"2020-04-07 06:00:00",1,290.30002,338,0,0,86.5,1.9699999,-1.13,0.01041,101542.625,8
"2020-04-07 12:00:00",1,290.30002,335,7,0,89.9,1.61,0.04,0.01079,101555.66,32
"2020-04-07 18:00:00",1,303.5,363,672,0,34.9,1.63,-0.26999998,0.00935,101339.44,5
"2020-04-08 00:00:00",1,297.1,403,415,0,53.5,1.4,0.94,0.00986,101110.64,46
"2020-04-08 06:00:00",1,292,363,0,0,75.4,0.87,1.6999999,0.010179999,101102.96,27
"2020-04-08 12:00:00",1,291.2,345,7,0,93.3,0.95,2.3,0.012,101010.98,10
"2020-04-08 18:00:00",1,302.5,392,608,2.5e-05,57.3,0.47,5.35,0.014599999,100816.58,26
"2020-04-09 00:00:00",1,298.30002,416,395,9.8e-05,73.4,1.16,3.54,0.01464,100605.63,59
"2020-04-09 06:00:00",1,294.9,382,0,0,90.4,0.89,4.0499997,0.01462,100613.6,3
"2020-04-09 12:00:00",1,295.2,405,3,6e-06,89.9,0.11,3.28,0.01488,100601.61,65
"2020-04-09 18:00:00",1,303.9,413,482,5e-06,49.600002,1.25,4.72,0.013739999,100503.34,67
"2020-04-10 00:00:00",1,298.80002,407,507,2.8e-05,71.700005,2.71,4.14,0.01475,100311.87,53
"2020-04-10 06:00:00",1,294.9,384,0,8e-06,90.9,0.62,3.78,0.01478,100467.6,76
"2020-04-10 12:00:00",1,289.4,376,3,1.1e-05,59,-4.56,0.13,0.00678,100763.3,80
"2020-04-10 18:00:00",1,285.4,369,113,7e-05,81.3,-3.79,0.75,0.00715,101123.21,97
"2020-04-11 00:00:00",1,289.4,349,260,1.5e-05,50.4,-1.87,0.84999996,0.00575,101124.2,81
"2020-04-11 06:00:00",1,285.4,317,0,0,46,-2.49,-0.12,0.00403,101338.83,77
"2020-04-11 12:00:00",1,283.9,309,6,0,52.100002,-2.34,-0.28,0.00414,101449.12,87
"2020-04-11 18:00:00",1,297,331,614,0,35.7,0.13,-2.5,0.00652,101425.25,87
"2020-04-12 00:00:00",1,292.6,363,374,0,56.8,-0.85999995,-2.24,0.00792,101352.74,93
"2020-04-12 06:00:00",1,290.7,361,0,3e-06,95,0.29,-1.99,0.0117999995,101396.48,98
"2020-04-12 12:00:00",1,292,380,3,6.4e-05,97.8,1.74,-2.49,0.013189999,101326.52,95
"2020-04-12 18:00:00",1,302.4,396,440,3.5e-05,51.5,5.7,-1.03,0.012999999,101141.7,75
"2020-04-13 00:00:00",1,296.7,396,497,0.000558,84,2.69,-1.4699999,0.01514,100970.76,71
"2020-04-13 06:00:00",1,294.4,389,0,0.000251,94.6,2.77,-0.74,0.014769999,101003.55,98
"2020-04-13 12:00:00",1,294.80002,384,7,2.3e-05,92.200005,5.27,-0.45999998,0.01481,100971.61,93
"2020-04-13 18:00:00",1,305,409,527,6e-06,47.4,8.76,4.79,0.01404,100804.016,81
"2020-04-14 00:00:00",1,299.30002,413,447,2e-06,75.4,4.38,4.8399997,0.015899999,100849.59,85
"2020-04-14 06:00:00",1,295.9,417,0,7.8e-05,94.5,3.23,2.18,0.01628,100987.664,94
"2020-04-14 12:00:00",1,294.9,398,2,0.000522,94.6,-0.08,1.9,0.015269999,101068.26,91
"2020-04-14 18:00:00",1,295.5,407,79,0.001426,94.1,0.78999996,-1.31,0.01572,101096.68,100
"2020-04-15 00:00:00",1,294.4,402,60,0.000651,94.8,4.65,-1.62,0.01493,100838.58,98
"2020-04-15 06:00:00",1,293.80002,391,0,4.5e-05,97.5,2,0.78999996,0.014769999,100882.18,88
"2020-04-15 12:00:00",1,293.9,392,4,9.8e-05,96.3,3.6,0.25,0.01469,100501.805,95
"2020-04-15 18:00:00",1,296.30002,407,121,0.001718,91.700005,7.37,5.74,0.01627,100151.16,99
"2020-04-16 00:00:00",1,294.9,414,89,0.00077,94.200005,2.6299999,5.0499997,0.015389999,100035.695,94
"2020-04-16 06:00:00",1,287.9,375,0,8e-06,77.700005,-2.9399998,6.6299996,0.00813,100652.38,63
"2020-04-16 12:00:00",1,282.80002,281,12,0,72.5,-2.48,4.12,0.00536,101199.38,5
"2020-04-16 18:00:00",1,292.2,278,750,0,42.2,-3.37,1.91,0.00573,101509.31,1
"2020-04-17 00:00:00",1,289.4,302,573,0,58.100002,-1.9599999,-0.64,0.0066,101692.06,1
"2020-04-17 06:00:00",1,285.6,293,0,0,71.3,-1.5999999,-1.01,0.00629,101991.625,0
"2020-04-17 12:00:00",1,286.1,291,12,0,76.200005,-1.92,-0.07,0.00696,102167.49,0
"2020-04-17 18:00:00",1,299.2,319,731,0,38.7,0.12,-0.94,0.00804,102112.25,1
"2020-04-18 00:00:00",1,293.47,344,554,0,57.9,-1.3299999,-1.09,0.00847,102023.14,7
"2020-04-18 06:00:00",1,288.6,329,0,0,76,-2.1599998,-0.35999998,0.00814,102175.625,17
"2020-04-18 12:00:00",1,287.7,305,12,0,75.9,-3.9099998,-1.79,0.0076699997,102288.086,1
"2020-04-18 18:00:00",1,292.6,332,595,3e-06,59.3,-3.6799998,-4.6,0.0081899995,102349.56,29
"2020-04-19 00:00:00",1,288.80002,347,336,2e-06,68.4,-2.61,-3.75,0.00746,102320.5,50
"2020-04-19 06:00:00",1,285.80002,299,0,0,74.5,-1.9499999,-1.89,0.0066799996,102224.71,4
"2020-04-19 12:00:00",1,287.1,302,10,0,75.8,-1.62,-1.9599999,0.0073499996,102201.45,24
"2020-04-19 18:00:00",1,295.4,354,555,0,50.8,0.12,-3.98,0.00835,102099.4,77
"2020-04-20 00:00:00",1,291.97,364,408,2e-06,69.6,-0.089999996,-3.32,0.00926,102028.35,57
"2020-04-20 06:00:00",1,288.30002,324,0,0,87.3,0.77,-1.93,0.0092,101951.71,8
"2020-04-20 12:00:00",1,288.9,318,12,0,89.700005,1.29,-1.04,0.0099,101894.375,20
"2020-04-20 18:00:00",1,299.5,347,683,0,43.7,1.4399999,-0.84,0.009219999,101782.85,13
"2020-04-21 00:00:00",1,295.15,387,405,0,63.600002,2.25,-1.43,0.010369999,101513.38,48
"2020-04-21 06:00:00",1,291,347,0,0,80.5,2.48,0.84999996,0.01017,101446.37,9
"2020-04-21 12:00:00",1,290.5,337,12,0,86,1.43,1.67,0.010489999,101371.82,9
"2020-04-21 18:00:00",1,301.4,358,714,0,42,-0.48,3.98,0.01002,101196.13,24
"2020-04-22 00:00:00",1,295.7,384,504,6.8e-05,74.9,-0.35999998,2.37,0.01268,101086.62,46
"2020-04-22 06:00:00",1,291.80002,359,0,1e-06,89.6,0.04,2.3899999,0.01194,101118.27,20
"2020-04-06 06:00:00",2,289.7,9.999e+20,9.999e+20,9.999e+20,98,0,-0.75,0.011349999,101431.66,9.999e+20
"2020-04-06 12:00:00",2,289.1,330,7,0,93.6,-1.79,-1.25,0.01042,101519.37,15
"2020-04-06 18:00:00",2,300.80002,345,681,0,38.2,0.69,-3.9199998,0.0087399995,101488.555,1
"2020-04-07 00:00:00",2,295.1,362,523,0,58.2,1.29,-3.1999998,0.0095,101381.08,3
"2020-04-07 06:00:00",2,290.4,342,0,0,87.4,1.9599999,-0.96,0.010629999,101491.74,12
"2020-04-07 12:00:00",2,290.5,340,7,0,90.6,1.49,0.07,0.011039999,101465.18,41
"2020-04-07 18:00:00",2,303.4,367,669,0,36.4,2.02,0.17,0.00971,101247.08,8
"2020-04-08 00:00:00",2,297.5,404,421,0,55.3,1.22,1.5999999,0.01047,101022.54,38
"2020-04-08 06:00:00",2,292.2,362,0,0,82.700005,0.77,1.9,0.01131,101027.21,26
"2020-04-08 12:00:00",2,291.80002,350,7,0,96.1,1.48,2.25,0.01279,100847.805,24
"2020-04-08 18:00:00",2,302.4,395,596,3.6e-05,58.600002,0.21,5.79,0.014839999,100750.29,43
"2020-04-09 00:00:00",2,299,424,339,4.5e-05,67.5,1.4,3.47,0.01406,100499.45,55
"2020-04-09 06:00:00",2,295,383,0,0,90.3,0.96,4.35,0.01473,100534.875,3
"2020-04-09 12:00:00",2,295.1,412,3,1.1e-05,90.8,0.42,2.7,0.014889999,100594.89,79
"2020-04-09 18:00:00",2,301.4,422,319,1.1e-05,61.5,2.11,4.0699997,0.014769999,100443.78,83
"2020-04-10 00:00:00",2,298.6,408,400,1e-06,71.1,3.1299999,4.5699997,0.01452,100278.664,59
"2020-04-10 06:00:00",2,295.9,395,0,1e-06,87.9,1.3299999,3.8999999,0.015199999,100333.37,96
"2020-04-10 12:00:00",2,291.5,396,4,7.4e-05,91.1,-4.97,1.8199999,0.01199,100598.93,83
"2020-04-10 18:00:00",2,293.30002,374,393,4.6e-05,52.4,-2.51,-0.16,0.00769,100798.96,90
"2020-04-11 00:00:00",2,293.1,377,369,2e-06,51.3,-2.27,1.03,0.00744,100889.19,78
"2020-04-11 06:00:00",2,287.80002,348,0,0,41.4,-3.11,-0.91999996,0.00427,101165.47,94
"2020-04-11 12:00:00",2,284.4,314,6,0,41.4,-3.32,-0.26999998,0.00341,101325.13,89
"2020-04-11 18:00:00",2,296.30002,323,595,0,27,-1.0699999,-0.45999998,0.00475,101324.836,82
"2020-04-12 00:00:00",2,290.9,363,291,0,44.3,-0.85999995,-1.8299999,0.00556,101304.766,98
"2020-04-12 06:00:00",2,288.5,355,0,0,66,-0.26,-1.88,0.0071099997,101412.83,100
"2020-04-12 12:00:00",2,288.5,343,5,2e-06,70,-0.13,-2.01,0.00751,101377.35,93
"2020-04-12 18:00:00",2,293.5,378,154,0.000513,87.5,1.39,-5.0699997,0.01291,101269.69,99
"2020-04-13 00:00:00",2,292.6,390,133,0.000583,96.5,4.37,-3.61,0.01346,100968.31,99
"2020-04-13 06:00:00",2,294,402,0,6.7e-05,97.700005,4.6,1.12,0.01495,100907.62,70
"2020-04-13 12:00:00",2,293.80002,408,5,9e-06,95.5,0.17,3.57,0.0144,101083.37,74
"2020-04-13 18:00:00",2,297,380,417,7e-06,61.9,-0.62,4.37,0.011349999,101152.59,74
"2020-04-14 00:00:00",2,291.1,386,110,0.000182,94.200005,-0.38,1.1999999,0.01196,101200.305,97
"2020-04-14 06:00:00",2,289.5,369,0,4.7e-05,96.4,-0.88,1.31,0.01109,101289.836,92
"2020-04-14 12:00:00",2,286.1,365,1,0.000105,91.6,-3.37,0.35999998,0.00845,101489.34,100
"2020-04-14 18:00:00",2,290.80002,364,211,6.6e-05,69.4,-2.31,-0.83,0.008599999,101491.14,100
"2020-04-15 00:00:00",2,290.6,363,273,2e-06,72.6,-2.45,-1.4699999,0.00894,101325.55,96
"2020-04-15 06:00:00",2,286.2,317,0,0,74.4,-3.54,-1.4399999,0.0069,101596.1,45
"2020-04-15 12:00:00",2,285.1,287,11,0,77.5,-3.03,-1.16,0.00667,101664.4,24
"2020-04-15 18:00:00",2,296.2,311,725,0,52,-2.12,-3.76,0.00906,101692.08,7
