"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-04-03 00:00:00",1,289,9.999e+20,9.999e+20,9.999e+20,59.5,-1,0.96999997,0.0065699997,101116.5,9.999e+20
"2020-04-03 06:00:00",1,285.1,298,0,0,78.9,-0.95,-0.64,0.00678,101215.72,0
"2020-04-03 12:00:00",1,286,295,5,0,84.5,-0.98999995,-1.22,0.0077,101319.04,24
"2020-04-03 18:00:00",1,302,320,680,0,26.300001,-0.03,-0.14999999,0.00647,101205.04,20
"2020-04-04 00:00:00",1,293,341,532,0,47.600002,-0.19,-1.66,0.00683,101054.27,5
"2020-04-04 06:00:00",1,289.4,328,0,0,68.6,1.04,-0.75,0.00785,101154.39,54
"2020-04-04 12:00:00",1,288.4,341,6,0,78.1,1.52,0.16,0.008359999,101129.195,53
"2020-04-04 18:00:00",1,304.2,343,670,0,25.6,-0.04,-0.26999998,0.0071699996,101055.6,13
"2020-04-05 00:00:00",1,296.1,371,488,0,45.8,-0.84999996,-3.51,0.0079499995,100987.43,28
"2020-04-05 06:00:00",1,290.4,333,0,0,80.4,0.25,-2.4299998,0.00975,101206.81,3
"2020-04-05 12:00:00",1,291.5,356,3,0,78.3,-0.37,-2.4099998,0.010179999,101316.18,78
"2020-04-05 18:00:00",1,295.80002,382,255,4.9e-05,63.2,1.8299999,-3.1299999,0.01066,101502.555,94
"2020-04-06 00:00:00",1,292.7,383,306,3.3e-05,74.200005,1.29,-1.89,0.0103899995,101501.65,87
"2020-04-06 06:00:00",1,288.80002,339,0,0,85.8,0.35,-1.73,0.009389999,101640.164,21
"2020-04-06 12:00:00",1,289.1,324,10,0,87,0.59,-1.51,0.0097199995,101715.39,10
"2020-04-06 18:00:00",1,301,346,680,0,35.7,1.41,-2.12,0.00826,101689.8,1
"2020-04-07 00:00:00",1,296,387,399,0,52.8,1.35,-2.83,0.00908,101556.12,45
"2020-04-07 06:00:00",1,291.1,356,0,0,80.4,2.36,-0.83,0.0101499995,101605.01,17
"2020-04-07 12:00:00",1,290.6,344,10,0,88.8,2.1299999,-0.07,0.010919999,101545.68,8
"2020-04-07 18:00:00",1,302.1,373,660,7e-06,47.2,4.44,2.01,0.01174,101225.83,17
"2020-04-08 00:00:00",1,297,404,421,8e-05,76.6,4.04,4.46,0.014029999,100901.336,38
"2020-04-08 06:00:00",1,296.6,405,0,7e-06,84.1,1.89,6.7799997,0.015129999,100764.6,88
"2020-04-08 12:00:00",1,296,415,2,1.2e-05,88,-0.14999999,5,0.015269999,100685.39,89
"2020-04-08 18:00:00",1,301,426,211,3.5e-05,61.3,-1.56,4.39,0.0143,100710.914,94
"2020-04-09 00:00:00",1,298.30002,423,264,5.3e-05,75.700005,0.14,2.6699998,0.015079999,100624.516,74
