"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-04-08 00:00:00",1,295.2,9.999e+20,9.999e+20,9.999e+20,58.2,0.82,-0.39999998,0.00954,101228.266,9.999e+20
"2020-04-08 06:00:00",1,292.5,356,0,0,75.700005,1.43,1.93,0.010489999,101069.35,15
"2020-04-08 12:00:00",1,291.9,349,7,0,94.5,0.53,2.45,0.01268,100973.12,5
"2020-04-08 18:00:00",1,301.9,393,627,8.2e-05,63.600002,-0.77,4.87,0.01565,100822.79,12
"2020-04-09 00:00:00",1,297.30002,403,505,0.000273,85.4,0.71999997,2.86,0.01596,100661.78,24
"2020-04-09 06:00:00",1,294.6,383,0,3e-06,95.200005,1.63,4.72,0.01511,100576.48,32
"2020-04-09 12:00:00",1,295.2,415,4,1.6e-05,92.1,0.19,3.74,0.01523,100581.766,81
"2020-04-09 18:00:00",1,305.4,389,670,0,35.7,-0.16,5.49,0.0108199995,100386.62,7
"2020-04-10 00:00:00",1,300,395,524,1e-05,55,1,3.76,0.01217,100339.87,38
"2020-04-10 06:00:00",1,294.30002,377,0,2.3e-05,88.5,-0.83,2.03,0.013839999,100526.7,67
"2020-04-10 12:00:00",1,289.80002,366,3,1e-06,40.3,-4.63,0.14,0.0047299997,100894.36,93
"2020-04-10 18:00:00",1,286.4,356,188,0.000117999996,79.1,-2.8999999,0.5,0.0074199997,101168.02,91
"2020-04-11 00:00:00",1,286.41006,335,163,6.3e-05,69,-1.12,0.11,0.00647,101075.44,68
"2020-04-11 06:00:00",1,283.1,282,0,0,63.2,-2.29,-0.44,0.00476,101293.68,0
"2020-04-11 12:00:00",1,282.2,266,9,0,61.9,-2.25,-0.51,0.00441,101424.016,0
"2020-04-11 18:00:00",1,297.9,299,724,0,31.2,1.54,-2.21,0.00604,101330.73,0
"2020-04-12 00:00:00",1,293.6,338,549,0,55.100002,0.53999996,-2.6399999,0.0082,101093.5,1
"2020-04-12 06:00:00",1,291.9,360,0,2.6e-05,87,3.01,-2.77,0.011609999,101108.58,73
"2020-04-12 12:00:00",1,292.80002,380,6,8.9e-05,95.4,4.67,-2.1,0.013549999,101007.18,94
"2020-04-12 18:00:00",1,300.80002,408,354,6e-06,63,7.2,-0.79999995,0.0145499995,100807.99,95
"2020-04-13 00:00:00",1,298.4,414,237,0.000119,68.9,4.8199997,1.5699999,0.01375,100621.31,86
"2020-04-13 06:00:00",1,297.30002,385,0,0,77.5,5.8399997,2.2,0.014529999,100640.77,13
"2020-04-13 12:00:00",1,295.7,405,5,0.00083,93,4.75,3.11,0.01588,100752.2,83
