"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-04-05 00:00:00",1,292.1,9.999e+20,9.999e+20,9.999e+20,53.600002,0.29999998,0.22,0.00727,100973.14,9.999e+20
"2020-04-05 06:00:00",1,291.5,345,0,0,67.9,-0.08,-1.13,0.0088599995,100997.25,73
"2020-04-05 12:00:00",1,291.6,367,2,5e-06,78.700005,-0.65,-1.03,0.01031,101156.625,88
"2020-04-05 18:00:00",1,296.80002,382,369,3.1e-05,54.9,0.85999995,-0.48999998,0.00993,101233.164,75
"2020-04-06 00:00:00",1,292.2,376,205,3.3e-05,80,1.26,-2.12,0.01086,101279.01,65
"2020-04-06 06:00:00",1,288.7,336,0,0,95.6,-0.02,-1.4,0.01038,101388.6,2
"2020-04-06 12:00:00",1,289.7,331,10,0,91.9,-1.5899999,-1.36,0.01062,101466.1,0
"2020-04-06 18:00:00",1,300.7,349,680,0,37.9,0.5,-3.4499998,0.00864,101446.836,1
"2020-04-07 00:00:00",1,295.30002,372,480,0,59.100002,1.1899999,-3.04,0.00974,101434.7,30
"2020-04-07 06:00:00",1,290.4,342,0,0,84.8,2.02,-0.85999995,0.0102699995,101543.98,14
"2020-04-07 12:00:00",1,290.2,335,7,0,87.1,1.63,0.37,0.01043,101541.77,26
"2020-04-07 18:00:00",1,303.30002,363,673,0,35.3,1.78,0.28,0.00936,101415.57,6
"2020-04-08 00:00:00",1,295.7,408,270,0,60.2,0.76,0.84999996,0.01012,101123.55,66
"2020-04-08 06:00:00",1,291.5,356,0,0,74.1,1.09,1.52,0.00969,101129.14,14
"2020-04-08 12:00:00",1,291.2,345,7,0,88.1,0.9,1.81,0.01132,101091.18,32
"2020-04-08 18:00:00",1,301.9,388,622,3.6e-05,57.9,-0.62,5.15,0.014219999,100903.305,17
"2020-04-09 00:00:00",1,298.9,406,493,3.7e-05,68.1,0.45,3.06,0.014079999,100756.836,35
"2020-04-09 06:00:00",1,294.4,378,0,0,93.9,0.55,2.95,0.014719999,100797.89,45
"2020-04-09 12:00:00",1,293.9,374,5,1e-06,94.9,0.07,2.29,0.0144299995,100749.98,25
"2020-04-09 18:00:00",1,303.5,405,597,4.1e-05,49.600002,0.099999994,3.5,0.013409999,100665.98,41
"2020-04-10 00:00:00",1,299.30002,410,453,6.5e-05,65.5,2.1499999,3.11,0.01394,100472.99,32
"2020-04-10 06:00:00",1,295.1,386,0,0,86.5,1.51,3.1999998,0.014239999,100543.375,68
"2020-04-10 12:00:00",1,294.5,385,5,1e-06,90.1,-0.51,2.98,0.01432,100660.23,88
"2020-04-10 18:00:00",1,295.80002,398,296,5.1e-05,69.5,-4.14,-2.3899999,0.011849999,100885.62,88
"2020-04-11 00:00:00",1,294.1,389,381,2e-06,67.5,-0.26999998,-2.9299998,0.01041,100915.375,55
"2020-04-11 06:00:00",1,290.2,376,0,4e-05,88.700005,-0.41,-1.99,0.01064,101057.94,82
"2020-04-11 12:00:00",1,290.5,380,1,0.000117999996,93.1,-1.52,-1.53,0.01145,101056.48,92
"2020-04-11 18:00:00",1,293.2,388,114,0.000553,90.6,-0.74,-4.49,0.01315,101004.805,96
"2020-04-12 00:00:00",1,292.5,392,206,0.000155,97,-0.72999996,-1.5899999,0.01351,100927.92,95
"2020-04-12 06:00:00",1,292.30002,386,0,0.000141,97.9,2.27,-0.74,0.013499999,100809.18,97
"2020-04-12 12:00:00",1,292.2,383,3,6.5e-05,94.9,-0.37,-0.68,0.01299,100774.37,97
"2020-04-12 18:00:00",1,294.30002,391,93,0.000703,94.700005,2.3,-0.53,0.01478,100742.555,100
